sector_desc_drc,category,impact
561100/office administration/us,economic & social/vadd/$,1.148870053709523
561100/office administration/us,resource use/watr/m3,0.007360837480807414
561200/facilities support/us,impact potential/acid/kg so2 eq,8.432542248771915e-4
561200/facilities support/us,resource use/enrg/mj,3.952169406470529
561200/facilities support/us,impact potential/etox/ctue,0.04129287570190081
561200/facilities support/us,impact potential/eutr/kg n eq,7.336323469969135e-4
561200/facilities support/us,impact potential/gcc/kg co2 eq,0.30138157621442957
561200/facilities support/us,chemical releases/haps/kg,4.591612144213619e-5
561200/facilities support/us,impact potential/hc/ctuh,4.001611308051038e-11
561200/facilities support/us,impact potential/hnc/ctuh,2.4362937570791293e-10
561200/facilities support/us,impact potential/hrsp/kg pm2.5 eq,1.3899218368713855e-4
561200/facilities support/us,impact potential/htox/ctuh,2.8372611674470007e-10
561200/facilities support/us,economic & social/jobs/jobs,8.692532050339506e-6
561200/facilities support/us,resource use/land/m2*yr,0.19490348092809945
561200/facilities support/us,chemical releases/metl/kg,3.6011404424748277e-7
561200/facilities support/us,resource use/mine/kg,0.15824628602473476
561200/facilities support/us,resource use/nren/mj,3.409097382099029
561200/facilities support/us,impact potential/ozon/kg cfc11 eq,6.624716441376491e-8
561200/facilities support/us,chemical releases/pest/kg,1.6063025428491436e-6
561200/facilities support/us,resource use/ren/mj,0.5430720243714999
561200/facilities support/us,impact potential/smog/kg o3 eq,0.013473165860607433
561200/facilities support/us,economic & social/vadd/$,0.9829321902646151
561200/facilities support/us,resource use/watr/m3,0.01589425414169654
561400/business support/us,impact potential/acid/kg so2 eq,4.978454358783085e-4
561400/business support/us,resource use/enrg/mj,2.962050097189991
561400/business support/us,impact potential/etox/ctue,0.02922288565673093
561400/business support/us,impact potential/eutr/kg n eq,2.0597096203086107e-4
561400/business support/us,impact potential/gcc/kg co2 eq,0.16320015159668658
561400/business support/us,chemical releases/haps/kg,3.569614009485815e-5
561400/business support/us,impact potential/hc/ctuh,3.084996934631015e-11
561400/business support/us,impact potential/hnc/ctuh,2.0051021519663742e-10
561400/business support/us,impact potential/hrsp/kg pm2.5 eq,7.382237340314773e-5
561400/business support/us,impact potential/htox/ctuh,2.3142270245600294e-10
561400/business support/us,economic & social/jobs/jobs,1.6234264906923418e-5
561400/business support/us,resource use/land/m2*yr,0.13025978713813147
561400/business support/us,chemical releases/metl/kg,2.0859344180243913e-7
561400/business support/us,resource use/mine/kg,0.02486350763166085
561400/business support/us,resource use/nren/mj,2.4566150986894977
561400/business support/us,impact potential/ozon/kg cfc11 eq,3.2625442650629086e-8
561400/business support/us,chemical releases/pest/kg,1.057243104371667e-6
561400/business support/us,resource use/ren/mj,0.5054349985004929
561400/business support/us,impact potential/smog/kg o3 eq,0.008300845727379961
561400/business support/us,economic & social/vadd/$,1.0078171993462073
561400/business support/us,resource use/watr/m3,0.00925352374273515
561500/travel arrangement and reservation/us,impact potential/acid/kg so2 eq,3.8578665442247633e-4
561500/travel arrangement and reservation/us,resource use/enrg/mj,2.2734116529642843
561500/travel arrangement and reservation/us,impact potential/etox/ctue,0.02176111456050688
561500/travel arrangement and reservation/us,impact potential/eutr/kg n eq,1.6816716691678876e-4
561500/travel arrangement and reservation/us,impact potential/gcc/kg co2 eq,0.13910104935683104
561500/travel arrangement and reservation/us,chemical releases/haps/kg,2.7687510178189612e-5
561500/travel arrangement and reservation/us,impact potential/hc/ctuh,2.453490977721716e-11
561500/travel arrangement and reservation/us,impact potential/hnc/ctuh,1.4727926688314541e-10
561500/travel arrangement and reservation/us,impact potential/hrsp/kg pm2.5 eq,5.534836845050377e-5
561500/travel arrangement and reservation/us,impact potential/htox/ctuh,1.7186516488485094e-10
561500/travel arrangement and reservation/us,economic & social/jobs/jobs,8.678765592783804e-6
561500/travel arrangement and reservation/us,resource use/land/m2*yr,0.07933091807917808
561500/travel arrangement and reservation/us,chemical releases/metl/kg,1.4780064848146423e-7
561500/travel arrangement and reservation/us,resource use/mine/kg,0.022297294032618473
561500/travel arrangement and reservation/us,resource use/nren/mj,1.9622434882222854
561500/travel arrangement and reservation/us,impact potential/ozon/kg cfc11 eq,2.074038449092083e-8
561500/travel arrangement and reservation/us,chemical releases/pest/kg,7.267298249261661e-7
561500/travel arrangement and reservation/us,resource use/ren/mj,0.31116816474199854
561500/travel arrangement and reservation/us,impact potential/smog/kg o3 eq,0.0064296397133381845
561500/travel arrangement and reservation/us,economic & social/vadd/$,0.940633102635985
561500/travel arrangement and reservation/us,resource use/watr/m3,0.007624128815441484
561600/investigation and security/us,impact potential/acid/kg so2 eq,3.466306643643699e-4
561600/investigation and security/us,resource use/enrg/mj,2.2120317235854943
561600/investigation and security/us,impact potential/etox/ctue,0.020401930282146378
561600/investigation and security/us,impact potential/eutr/kg n eq,1.3123852896644277e-4
561600/investigation and security/us,impact potential/gcc/kg co2 eq,0.121421732829704
561600/investigation and security/us,chemical releases/haps/kg,4.709559321812697e-5
561600/investigation and security/us,impact potential/hc/ctuh,2.2254578762411117e-11
561600/investigation and security/us,impact potential/hnc/ctuh,1.3439001728261648e-10
561600/investigation and security/us,impact potential/hrsp/kg pm2.5 eq,5.3639251190283816e-5
561600/investigation and security/us,impact potential/htox/ctuh,1.5669027623194148e-10
561600/investigation and security/us,economic & social/jobs/jobs,1.9041691503116977e-5
561600/investigation and security/us,resource use/land/m2*yr,0.0861952133087734
561600/investigation and security/us,chemical releases/metl/kg,2.4450095871033764e-7
561600/investigation and security/us,resource use/mine/kg,0.02328468445421863
561600/investigation and security/us,resource use/nren/mj,1.960687922294592
561600/investigation and security/us,impact potential/ozon/kg cfc11 eq,2.4865263126190078e-8
561600/investigation and security/us,chemical releases/pest/kg,6.712268938166059e-7
561600/investigation and security/us,resource use/ren/mj,0.2513438012909022
561600/investigation and security/us,impact potential/smog/kg o3 eq,0.0060789743646263205
561600/investigation and security/us,economic & social/vadd/$,0.9916256199995391
561600/investigation and security/us,resource use/watr/m3,0.006679758824367877
561900/other support services/us,impact potential/acid/kg so2 eq,5.640995380842854e-4
561900/other support services/us,resource use/enrg/mj,3.4851448398374
561900/other support services/us,impact potential/etox/ctue,0.04554494147920109
561900/other support services/us,impact potential/eutr/kg n eq,2.3086281291467253e-4
561900/other support services/us,impact potential/gcc/kg co2 eq,0.18514737638345374
561900/other support services/us,chemical releases/haps/kg,4.44767272880363e-5
561900/other support services/us,impact potential/hc/ctuh,3.714141566605332e-11
561900/other support services/us,impact potential/hnc/ctuh,2.381944782028196e-10
561900/other support services/us,impact potential/hrsp/kg pm2.5 eq,9.145497424887417e-5
561900/other support services/us,impact potential/htox/ctuh,2.754106843691885e-10
561900/other support services/us,economic & social/jobs/jobs,1.1032286241254088e-5
561900/other support services/us,resource use/land/m2*yr,0.17728360653485137
561900/other support services/us,chemical releases/metl/kg,2.73025129878333e-7
561900/other support services/us,resource use/mine/kg,0.029909570158062802
561900/other support services/us,resource use/nren/mj,2.9069615080216953
561900/other support services/us,impact potential/ozon/kg cfc11 eq,4.233618591018595e-8
561900/other support services/us,chemical releases/pest/kg,1.5905472592310832e-6
561900/other support services/us,resource use/ren/mj,0.5781833318157045
561900/other support services/us,impact potential/smog/kg o3 eq,0.009451836997218578
561900/other support services/us,economic & social/vadd/$,0.9274407848131258
561900/other support services/us,resource use/watr/m3,0.01048952863946474
562000/waste management and remediation/us,impact potential/acid/kg so2 eq,0.0021898982832179964
562000/waste management and remediation/us,resource use/enrg/mj,5.541669391096964
562000/waste management and remediation/us,impact potential/etox/ctue,0.06773574009320207
562000/waste management and remediation/us,impact potential/eutr/kg n eq,4.557663730173334e-4
562000/waste management and remediation/us,impact potential/gcc/kg co2 eq,1.559343152962087
562000/waste management and remediation/us,chemical releases/haps/kg,3.3572869907919745e-4
562000/waste management and remediation/us,impact potential/hc/ctuh,1.8069619341493928e-10
562000/waste management and remediation/us,impact potential/hnc/ctuh,1.742764654317952e-9
562000/waste management and remediation/us,impact potential/hrsp/kg pm2.5 eq,0.0017582065538043205
562000/waste management and remediation/us,impact potential/htox/ctuh,1.923665527472955e-9
562000/waste management and remediation/us,economic & social/jobs/jobs,7.852819512959411e-6
562000/waste management and remediation/us,resource use/land/m2*yr,0.1675217530893879
562000/waste management and remediation/us,chemical releases/metl/kg,1.7134538210809017e-6
562000/waste management and remediation/us,resource use/mine/kg,0.040814679357591206
562000/waste management and remediation/us,resource use/nren/mj,5.141991826837486
562000/waste management and remediation/us,impact potential/ozon/kg cfc11 eq,1.6453618409301075e-7
562000/waste management and remediation/us,chemical releases/pest/kg,1.6994612971725289e-6
562000/waste management and remediation/us,resource use/ren/mj,0.3996775642594775
562000/waste management and remediation/us,impact potential/smog/kg o3 eq,0.04624301433282108
562000/waste management and remediation/us,economic & social/vadd/$,0.9983940699600591
562000/waste management and remediation/us,resource use/watr/m3,0.011791680835343096
611100/elementary and secondary schools/us,impact potential/acid/kg so2 eq,5.822972012286365e-4
611100/elementary and secondary schools/us,resource use/enrg/mj,2.8319194193145316
611100/elementary and secondary schools/us,impact potential/etox/ctue,0.0737702463227006
611100/elementary and secondary schools/us,impact potential/eutr/kg n eq,7.463673633718195e-4
611100/elementary and secondary schools/us,impact potential/gcc/kg co2 eq,0.2754004378099809
611100/elementary and secondary schools/us,chemical releases/haps/kg,2.6040122216057e-5
611100/elementary and secondary schools/us,impact potential/hc/ctuh,2.9274156122888854e-11
611100/elementary and secondary schools/us,impact potential/hnc/ctuh,1.6903428987091877e-10
611100/elementary and secondary schools/us,impact potential/hrsp/kg pm2.5 eq,8.165319225012942e-5
611100/elementary and secondary schools/us,impact potential/htox/ctuh,1.98361446001369e-10
611100/elementary and secondary schools/us,economic & social/jobs/jobs,1.880499100287018e-4
611100/elementary and secondary schools/us,resource use/land/m2*yr,0.20778369740765604
611100/elementary and secondary schools/us,chemical releases/metl/kg,2.577070483798088e-7
611100/elementary and secondary schools/us,resource use/mine/kg,0.03015535092604562
611100/elementary and secondary schools/us,resource use/nren/mj,2.542934389736356
611100/elementary and secondary schools/us,impact potential/ozon/kg cfc11 eq,2.6922378537805282e-8
611100/elementary and secondary schools/us,chemical releases/pest/kg,2.4010893861611603e-6
611100/elementary and secondary schools/us,resource use/ren/mj,0.28898502957817584
611100/elementary and secondary schools/us,impact potential/smog/kg o3 eq,0.00733367435439403
611100/elementary and secondary schools/us,economic & social/vadd/$,0.9083199715206531
611100/elementary and secondary schools/us,resource use/watr/m3,0.011814636117612609
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/acid/kg so2 eq,9.365163248947313e-4
"611a00/colleges, universities, junior colleges, and professional schools/us",resource use/enrg/mj,4.591915718222531
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/etox/ctue,0.09310378829097644
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/eutr/kg n eq,5.885335074662014e-4
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/gcc/kg co2 eq,0.29542601336597096
"611a00/colleges, universities, junior colleges, and professional schools/us",chemical releases/haps/kg,3.934068401122147e-5
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/hc/ctuh,4.289878197941291e-11
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/hnc/ctuh,2.4248037913459616e-10
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/hrsp/kg pm2.5 eq,1.2943332014345575e-4
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/htox/ctuh,2.854633574810556e-10
"611a00/colleges, universities, junior colleges, and professional schools/us",economic & social/jobs/jobs,1.7558361466573772e-5
"611a00/colleges, universities, junior colleges, and professional schools/us",resource use/land/m2*yr,0.2902558181492195
"611a00/colleges, universities, junior colleges, and professional schools/us",chemical releases/metl/kg,6.316179399851192e-7
"611a00/colleges, universities, junior colleges, and professional schools/us",resource use/mine/kg,0.05202540178526727
"611a00/colleges, universities, junior colleges, and professional schools/us",resource use/nren/mj,4.098569752382218
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/ozon/kg cfc11 eq,3.130817739532032e-8
"611a00/colleges, universities, junior colleges, and professional schools/us",chemical releases/pest/kg,2.8698264556509236e-6
"611a00/colleges, universities, junior colleges, and professional schools/us",resource use/ren/mj,0.4933459658403133
"611a00/colleges, universities, junior colleges, and professional schools/us",impact potential/smog/kg o3 eq,0.011731676534012615
"611a00/colleges, universities, junior colleges, and professional schools/us",economic & social/vadd/$,0.9416055997688417
"611a00/colleges, universities, junior colleges, and professional schools/us",resource use/watr/m3,0.02379892648111978
611b00/other educational services/us,impact potential/acid/kg so2 eq,4.902316983641996e-4
611b00/other educational services/us,resource use/enrg/mj,3.3311722337852574
611b00/other educational services/us,impact potential/etox/ctue,0.024183946680358025
611b00/other educational services/us,impact potential/eutr/kg n eq,1.843147681209856e-4
611b00/other educational services/us,impact potential/gcc/kg co2 eq,0.17868977363782285
611b00/other educational services/us,chemical releases/haps/kg,6.341013628155267e-5
611b00/other educational services/us,impact potential/hc/ctuh,3.9563174521961093e-11
611b00/other educational services/us,impact potential/hnc/ctuh,2.2290715026789692e-10
611b00/other educational services/us,impact potential/hrsp/kg pm2.5 eq,8.163410868329214e-5
611b00/other educational services/us,impact potential/htox/ctuh,2.625516635160123e-10
611b00/other educational services/us,economic & social/jobs/jobs,1.4115552393043179e-5
611b00/other educational services/us,resource use/land/m2*yr,0.13845143727933762
611b00/other educational services/us,chemical releases/metl/kg,2.222623415250046e-7
611b00/other educational services/us,resource use/mine/kg,0.03810898979537916
611b00/other educational services/us,resource use/nren/mj,2.9630958499247253
611b00/other educational services/us,impact potential/ozon/kg cfc11 eq,3.013083339946332e-8
611b00/other educational services/us,chemical releases/pest/kg,8.523378358697008e-7
611b00/other educational services/us,resource use/ren/mj,0.3680763838605322
611b00/other educational services/us,impact potential/smog/kg o3 eq,0.008851563660229392
611b00/other educational services/us,economic & social/vadd/$,1.0669830664874294
611b00/other educational services/us,resource use/watr/m3,0.009724604023849812
621100/physicians/us,impact potential/acid/kg so2 eq,3.242821546497657e-4
621100/physicians/us,resource use/enrg/mj,1.7007485348621714
621100/physicians/us,impact potential/etox/ctue,0.023792770432768024
621100/physicians/us,impact potential/eutr/kg n eq,1.2622974188121743e-4
621100/physicians/us,impact potential/gcc/kg co2 eq,0.11155624654458891
621100/physicians/us,chemical releases/haps/kg,1.9061412340018564e-5
621100/physicians/us,impact potential/hc/ctuh,1.7323189322795137e-11
621100/physicians/us,impact potential/hnc/ctuh,1.1234920705282473e-10
621100/physicians/us,impact potential/hrsp/kg pm2.5 eq,5.240560490473894e-5
621100/physicians/us,impact potential/htox/ctuh,1.297071416291923e-10
621100/physicians/us,economic & social/jobs/jobs,8.414702846042743e-6
621100/physicians/us,resource use/land/m2*yr,0.06638478968516011
621100/physicians/us,chemical releases/metl/kg,1.0421950093669474e-7
621100/physicians/us,resource use/mine/kg,0.018562998898824262
621100/physicians/us,resource use/nren/mj,1.465892221262336
621100/physicians/us,impact potential/ozon/kg cfc11 eq,3.190908780363205e-8
621100/physicians/us,chemical releases/pest/kg,8.539038238361489e-7
621100/physicians/us,resource use/ren/mj,0.2348563135998354
621100/physicians/us,impact potential/smog/kg o3 eq,0.004944667388133298
621100/physicians/us,economic & social/vadd/$,0.97024618396396
621100/physicians/us,resource use/watr/m3,0.006486197402753259
621200/dentists/us,impact potential/acid/kg so2 eq,4.3798415700145945e-4
621200/dentists/us,resource use/enrg/mj,2.169913923095475
621200/dentists/us,impact potential/etox/ctue,0.019539871874720956
621200/dentists/us,impact potential/eutr/kg n eq,1.4477348394585963e-4
621200/dentists/us,impact potential/gcc/kg co2 eq,0.14697616690903703
621200/dentists/us,chemical releases/haps/kg,2.5528250029136955e-5
621200/dentists/us,impact potential/hc/ctuh,2.0339459775421336e-11
621200/dentists/us,impact potential/hnc/ctuh,1.2994762802594124e-10
621200/dentists/us,impact potential/hrsp/kg pm2.5 eq,6.416009894146556e-5
621200/dentists/us,impact potential/htox/ctuh,1.5033057088683113e-10
621200/dentists/us,economic & social/jobs/jobs,1.0605377359708683e-5
621200/dentists/us,resource use/land/m2*yr,0.07165723102650354
621200/dentists/us,chemical releases/metl/kg,1.919109636936389e-7
621200/dentists/us,resource use/mine/kg,0.023530311192478132
621200/dentists/us,resource use/nren/mj,1.8045753438856535
621200/dentists/us,impact potential/ozon/kg cfc11 eq,3.240178563679867e-8
621200/dentists/us,chemical releases/pest/kg,7.248991415440309e-7
621200/dentists/us,resource use/ren/mj,0.3653385792098215
621200/dentists/us,impact potential/smog/kg o3 eq,0.006360680632734892
621200/dentists/us,economic & social/vadd/$,0.9902265023024308
621200/dentists/us,resource use/watr/m3,0.008557361333933148
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/acid/kg so2 eq,4.621720844135643e-4
621300/healthcare practitioners (except physicians and dentists)/us,resource use/enrg/mj,2.241333652451406
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/etox/ctue,0.04434440235948277
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/eutr/kg n eq,2.0754119510979925e-4
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/gcc/kg co2 eq,0.15359273838282594
621300/healthcare practitioners (except physicians and dentists)/us,chemical releases/haps/kg,2.3796943816239607e-5
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/hc/ctuh,2.218763327921549e-11
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/hnc/ctuh,1.355464844631529e-10
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/hrsp/kg pm2.5 eq,7.983053718730352e-5
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/htox/ctuh,1.5777812997018946e-10
621300/healthcare practitioners (except physicians and dentists)/us,economic & social/jobs/jobs,1.0824506673595805e-5
621300/healthcare practitioners (except physicians and dentists)/us,resource use/land/m2*yr,0.08517949019943692
621300/healthcare practitioners (except physicians and dentists)/us,chemical releases/metl/kg,1.3315858645486616e-7
621300/healthcare practitioners (except physicians and dentists)/us,resource use/mine/kg,0.02746661685406959
621300/healthcare practitioners (except physicians and dentists)/us,resource use/nren/mj,1.9405719107700579
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/ozon/kg cfc11 eq,7.306556666064871e-8
621300/healthcare practitioners (except physicians and dentists)/us,chemical releases/pest/kg,1.8048691445048002e-6
621300/healthcare practitioners (except physicians and dentists)/us,resource use/ren/mj,0.30076174168134817
621300/healthcare practitioners (except physicians and dentists)/us,impact potential/smog/kg o3 eq,0.006833164174509025
621300/healthcare practitioners (except physicians and dentists)/us,economic & social/vadd/$,1.0131458192586988
621300/healthcare practitioners (except physicians and dentists)/us,resource use/watr/m3,0.009125585040221554
621400/outpatient healthcare/us,impact potential/acid/kg so2 eq,5.214169535645545e-4
621400/outpatient healthcare/us,resource use/enrg/mj,2.6784036001558316
621400/outpatient healthcare/us,impact potential/etox/ctue,0.03038620706259074
621400/outpatient healthcare/us,impact potential/eutr/kg n eq,1.943621461899542e-4
621400/outpatient healthcare/us,impact potential/gcc/kg co2 eq,0.18274892593250466
621400/outpatient healthcare/us,chemical releases/haps/kg,2.7983556127960387e-5
621400/outpatient healthcare/us,impact potential/hc/ctuh,2.4873774458280466e-11
621400/outpatient healthcare/us,impact potential/hnc/ctuh,1.5170543281514194e-10
621400/outpatient healthcare/us,impact potential/hrsp/kg pm2.5 eq,7.538164834195398e-5
621400/outpatient healthcare/us,impact potential/htox/ctuh,1.766303017722413e-10
621400/outpatient healthcare/us,economic & social/jobs/jobs,9.894108748793745e-6
621400/outpatient healthcare/us,resource use/land/m2*yr,0.09834279455882446
621400/outpatient healthcare/us,chemical releases/metl/kg,2.3148304894049236e-7
621400/outpatient healthcare/us,resource use/mine/kg,0.03737926186391977
621400/outpatient healthcare/us,resource use/nren/mj,2.2118093961938734
621400/outpatient healthcare/us,impact potential/ozon/kg cfc11 eq,3.811916930050352e-8
621400/outpatient healthcare/us,chemical releases/pest/kg,9.504178533112168e-7
621400/outpatient healthcare/us,resource use/ren/mj,0.4665942039619583
621400/outpatient healthcare/us,impact potential/smog/kg o3 eq,0.007422551767790179
621400/outpatient healthcare/us,economic & social/vadd/$,0.9921174597203826
621400/outpatient healthcare/us,resource use/watr/m3,0.011268626212988174
621500/medical laboratories/us,impact potential/acid/kg so2 eq,4.423339215720159e-4
621500/medical laboratories/us,resource use/enrg/mj,2.120651376271798
621500/medical laboratories/us,impact potential/etox/ctue,0.044292312569720604
621500/medical laboratories/us,impact potential/eutr/kg n eq,2.2025228184414784e-4
621500/medical laboratories/us,impact potential/gcc/kg co2 eq,0.13543995475788004
621500/medical laboratories/us,chemical releases/haps/kg,2.5441124115167202e-5
621500/medical laboratories/us,impact potential/hc/ctuh,2.347362857917516e-11
621500/medical laboratories/us,impact potential/hnc/ctuh,1.4400456801797822e-10
621500/medical laboratories/us,impact potential/hrsp/kg pm2.5 eq,7.565984300030951e-5
621500/medical laboratories/us,impact potential/htox/ctuh,1.6752504694603255e-10
621500/medical laboratories/us,economic & social/jobs/jobs,7.878272267782616e-6
621500/medical laboratories/us,resource use/land/m2*yr,0.08922873766134114
621500/medical laboratories/us,chemical releases/metl/kg,1.3567425898746165e-7
621500/medical laboratories/us,resource use/mine/kg,0.02285130015272382
621500/medical laboratories/us,resource use/nren/mj,1.864342063175084
621500/medical laboratories/us,impact potential/ozon/kg cfc11 eq,7.045292695474033e-8
621500/medical laboratories/us,chemical releases/pest/kg,1.8309280287508396e-6
621500/medical laboratories/us,resource use/ren/mj,0.2563093130967138
621500/medical laboratories/us,impact potential/smog/kg o3 eq,0.00693735197040765
621500/medical laboratories/us,economic & social/vadd/$,0.9985455073342823
621500/medical laboratories/us,resource use/watr/m3,0.008314583703798208
621600/home healthcare/us,impact potential/acid/kg so2 eq,4.6016238243249677e-4
621600/home healthcare/us,resource use/enrg/mj,2.6995577673107767
621600/home healthcare/us,impact potential/etox/ctue,0.045332250327638005
621600/home healthcare/us,impact potential/eutr/kg n eq,2.04425241777944e-4
621600/home healthcare/us,impact potential/gcc/kg co2 eq,0.14619308334225062
621600/home healthcare/us,chemical releases/haps/kg,2.673778646075953e-5
621600/home healthcare/us,impact potential/hc/ctuh,2.7991563856911696e-11
621600/home healthcare/us,impact potential/hnc/ctuh,1.7178100136472878e-10
621600/home healthcare/us,impact potential/hrsp/kg pm2.5 eq,7.748149076872548e-5
621600/home healthcare/us,impact potential/htox/ctuh,1.9982831565408478e-10
621600/home healthcare/us,economic & social/jobs/jobs,1.5669679504604285e-5
621600/home healthcare/us,resource use/land/m2*yr,0.12797473817840455
621600/home healthcare/us,chemical releases/metl/kg,2.9567032939328436e-7
621600/home healthcare/us,resource use/mine/kg,0.0308293055318544
621600/home healthcare/us,resource use/nren/mj,2.425144374030178
621600/home healthcare/us,impact potential/ozon/kg cfc11 eq,4.753014862902206e-8
621600/home healthcare/us,chemical releases/pest/kg,1.7025024237317418e-6
621600/home healthcare/us,resource use/ren/mj,0.27441339328059916
621600/home healthcare/us,impact potential/smog/kg o3 eq,0.007444612675735461
621600/home healthcare/us,economic & social/vadd/$,0.978240416075818
621600/home healthcare/us,resource use/watr/m3,0.00830011809441162
621900/ambulances/us,impact potential/acid/kg so2 eq,7.207259426340016e-4
621900/ambulances/us,resource use/enrg/mj,3.7755389504770167
621900/ambulances/us,impact potential/etox/ctue,0.07547640917016366
621900/ambulances/us,impact potential/eutr/kg n eq,3.3099244983703666e-4
621900/ambulances/us,impact potential/gcc/kg co2 eq,0.226458081187655
621900/ambulances/us,chemical releases/haps/kg,4.3774740344996346e-5
621900/ambulances/us,impact potential/hc/ctuh,3.963943847799121e-11
621900/ambulances/us,impact potential/hnc/ctuh,2.680800582243959e-10
621900/ambulances/us,impact potential/hrsp/kg pm2.5 eq,1.2681123958939252e-4
621900/ambulances/us,impact potential/htox/ctuh,3.0779658427161675e-10
621900/ambulances/us,economic & social/jobs/jobs,9.540675186970754e-6
621900/ambulances/us,resource use/land/m2*yr,0.1800109427143168
621900/ambulances/us,chemical releases/metl/kg,2.6873258652988794e-7
621900/ambulances/us,resource use/mine/kg,0.042683083037966876
621900/ambulances/us,resource use/nren/mj,3.339933873725828
621900/ambulances/us,impact potential/ozon/kg cfc11 eq,1.2277904652960555e-7
621900/ambulances/us,chemical releases/pest/kg,3.1191470245104926e-6
621900/ambulances/us,resource use/ren/mj,0.4356050767511891
621900/ambulances/us,impact potential/smog/kg o3 eq,0.011282623415120754
621900/ambulances/us,economic & social/vadd/$,0.9965588157377857
621900/ambulances/us,resource use/watr/m3,0.012827752524875138
622000/hospitals/us,impact potential/acid/kg so2 eq,7.30425003939579e-4
622000/hospitals/us,resource use/enrg/mj,4.132454377187924
622000/hospitals/us,impact potential/etox/ctue,0.06376372368586603
622000/hospitals/us,impact potential/eutr/kg n eq,2.851950043877664e-4
622000/hospitals/us,impact potential/gcc/kg co2 eq,0.22266793777642882
622000/hospitals/us,chemical releases/haps/kg,3.747038191833337e-5
622000/hospitals/us,impact potential/hc/ctuh,3.909236097026801e-11
622000/hospitals/us,impact potential/hnc/ctuh,2.2611150966437913e-10
622000/hospitals/us,impact potential/hrsp/kg pm2.5 eq,1.0483514802308299e-4
622000/hospitals/us,impact potential/htox/ctuh,2.6528568860665185e-10
622000/hospitals/us,economic & social/jobs/jobs,1.046093163392891e-5
622000/hospitals/us,resource use/land/m2*yr,0.23720719209668112
622000/hospitals/us,chemical releases/metl/kg,3.5046776762145806e-7
622000/hospitals/us,resource use/mine/kg,0.037851412563673824
622000/hospitals/us,resource use/nren/mj,3.6794421369610193
622000/hospitals/us,impact potential/ozon/kg cfc11 eq,4.725919676736385e-8
622000/hospitals/us,chemical releases/pest/kg,2.071261387509381e-6
622000/hospitals/us,resource use/ren/mj,0.45301224022690445
622000/hospitals/us,impact potential/smog/kg o3 eq,0.010129830066261123
622000/hospitals/us,economic & social/vadd/$,0.9821625017571045
622000/hospitals/us,resource use/watr/m3,0.014030950885155592
623a00/nursing and community care facilities/us,impact potential/acid/kg so2 eq,9.364816262790613e-4
623a00/nursing and community care facilities/us,resource use/enrg/mj,3.363778989945965
623a00/nursing and community care facilities/us,impact potential/etox/ctue,0.08920667483865512
623a00/nursing and community care facilities/us,impact potential/eutr/kg n eq,3.309223283745394e-4
623a00/nursing and community care facilities/us,impact potential/gcc/kg co2 eq,0.26394244964339875
623a00/nursing and community care facilities/us,chemical releases/haps/kg,3.316871106973196e-5
623a00/nursing and community care facilities/us,impact potential/hc/ctuh,3.359330385348465e-11
623a00/nursing and community care facilities/us,impact potential/hnc/ctuh,1.9177077510997815e-10
623a00/nursing and community care facilities/us,impact potential/hrsp/kg pm2.5 eq,1.285039508871872e-4
623a00/nursing and community care facilities/us,impact potential/htox/ctuh,2.2543372221954506e-10
623a00/nursing and community care facilities/us,economic & social/jobs/jobs,1.8159625300574825e-5
623a00/nursing and community care facilities/us,resource use/land/m2*yr,0.38104234927801045
623a00/nursing and community care facilities/us,chemical releases/metl/kg,1.8613466235392344e-7
623a00/nursing and community care facilities/us,resource use/mine/kg,0.03674080213855503
623a00/nursing and community care facilities/us,resource use/nren/mj,2.823356757784918
623a00/nursing and community care facilities/us,impact potential/ozon/kg cfc11 eq,3.572737944206126e-8
623a00/nursing and community care facilities/us,chemical releases/pest/kg,2.87997677363023e-6
623a00/nursing and community care facilities/us,resource use/ren/mj,0.5404222321610473
623a00/nursing and community care facilities/us,impact potential/smog/kg o3 eq,0.009664627915715108
623a00/nursing and community care facilities/us,economic & social/vadd/$,1.002473358024483
623a00/nursing and community care facilities/us,resource use/watr/m3,0.017891406546549842
"623b00/residential mental retardation, mental health, substance abuse and other facilities/us",impact potential/acid/kg so2 eq,0.0010671150160713398
"623b00/residential mental retardation, mental health, substance abuse and other facilities/us",resource use/enrg/mj,3.198869764412124
